data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
2020-01-02;7461468;370618;SP;40.47999954;156.8999939;1;Aprovado;1P;MM;-12.27;185.1099934;Nicho Organizador 3x3 Qmovi;Nichos e Prateleiras
2020-01-31;7841591;183610;SP;48.29000092;215.2599945;1;Aprovado;1P;Magazine Luiza;0;263.5499954;Mini Cama Infantil com Proteção Lateral Nicole J&A Móveis;Camas
2020-01-15;7656541;305253;SP;61.06999969;269.8999939;1;Aprovado;1P;B2W;-13.5;317.4699936;Rack para TV até 60 Polegadas Porta de Correr Treviso Artely;Racks
2020-01-06;7533649;205064;SC;50.70000076;96.95999908;1;Aprovado;1P;Magazine Luiza;-9.699999809;137.96;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
2020-01-05;7520197;519286;RJ;51.27999878;169.8999939;1;Aprovado;1P;B2W;-16.98999977;204.1899929;Sapateira 3 Portas 18 Pares Espresso Móveis;Sapateiras
2020-01-23;7751377;362140;SP;132.75;899.9000244;1;Aprovado;1P;CNova;0;1032.650024;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Classic Cel Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-03;7488734;1868054;SP;29.70000076;155;1;Aprovado;3P;MM;0;184.7000008;Trilho Eletrificado 2M + 5 Spots 7W 3000K Bivolt Preto St495;Spots
2020-01-19;7706099;287980;RJ;88.66999817;348.1600037;1;Aprovado;1P;CNova;0;436.8300018;Sala de Estar Completa com Rack. Painel e Mesa de Centro Requinte Espresso Móveis;Conjuntos de Sala de Estar
2020-01-11;7601541;1933483;SP;16.45000076;99.90000153;1;Aprovado;3P;MM;0;116.3500023;Jogo de Cama Galles Casa Dona Dupla Face Casal Queen 6 Peças com Lençol Preto;Jogo de Cama
2020-01-21;7724958;1677530;RS;19.98999977;660.9000244;1;Aprovado;3P;MM;0;680.8900242;Tapete Enigma Horizonte 01/43 1.50x2.00 São Carlos;Tapetes
2020-01-17;7676461;362140;MG;152.9199982;1039.900024;1;Cancelado;1P;CNova;0;1192.820023;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Classic Cel Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-09;7582549;196679;SP;164.5099945;852.9000244;1;Cancelado;1P;MM;0;1017.410019;Guarda Roupa Casal com Espelho 3 Portas de Correr Lotse Espresso Móveis;Guarda-Roupas
2020-01-02;7460698;1151655;RS;88.98999786;180;1;Cancelado;3P;MM;0;268.9899979;Manta termica para telhado 2 faces (50m²) + Fita - Multifoil FLEX;Impermeabilizantes e Mantas
2020-01-10;7589584;343972;RS;14.21000004;329.7999878;2;Cancelado;1P;MM;-36.28284142;307.7271464;Mesa de Cabeceira 2 Gavetas Madeira Maciça Móveis Cavazotto;Mesas de Cabeceira
2020-01-09;7576778;238604;SP;34.47999954;130.8200073;1;Aprovado;1P;Magazine Luiza;-13.07999992;152.2200069;Espelheira para Banheiro 1 Porta e Prateleiras Treviso MGM Móveis;Espelheiras
2020-01-17;7679963;274737;SP;29.54000092;101.9000015;1;Aprovado;1P;Mercado Livre;0;131.4400024;Mesa para Computador com 3 Prateleiras Pixel Artely;Escrivaninhas
2020-01-07;7551329;278852;SP;44.77999878;124.9000015;1;Aprovado;1P;B2W;0;169.6799927;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
2020-01-14;7639451;281580;SC;88.90000153;609.9000244;1;Aprovado;1P;MM;-36.58000092;662.220025;Penteadeira Camarim com Espelho e Porta Objetos Bianca Fellicci;Penteadeiras
2020-01-05;7511738;1013410;RJ;21.11000061;189.8999939;1;Aprovado;3P;MM;0;211.0099945;Ventilador Teto Ventisol Fênix Branco 3 Pás Brancas - 127V;Ventilador
2020-01-03;7485944;203479;SP;78.80999756;711.7999878;2;Aprovado;1P;MM;-71.18;719.4299854;Balcão de Cozinha 3 Portas 2 Gavetas Integra Henn;Balcão de Cozinha
2020-01-14;7648811;1187822;RJ;37.16999817;243.1499939;1;Aprovado;3P;MM;0;280.3199921;Torneira Monocomando de Vidro Redonda Alta - Ibiza Dourado Real;Torneiras
2020-01-19;7702430;1976815;RJ;44.95000076;279.8999939;1;Aprovado;3P;MM;-14;310.8499947;Painel Home para TV de até 60 polegadas Caju Off White Nogueira;Painel para TV
2020-01-29;7816793;457025;RJ;83.80000305;124.4199982;1;Aprovado;1P;Magazine Luiza;0;208.2200012;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
2020-01-27;7796350;1131466;RS;21.57999992;87.91999817;1;Cancelado;3P;MM;0;109.4999981;Tapete de Atividades Infantil Futebol Único;Brinquedos para Bebê
2020-01-18;7688476;334604;SP;0;229.8999939;1;Aprovado;1P;MM;0;229.8999939;Balcão para Cooktop 1 Porta Basculante Salvia Kaiki Móveis;Balcão de Cozinha
2020-01-23;7760067;1120973;SP;191.3999939;678;2;Cancelado;3P;MM;0;869.3999939;Poltrona Opalla 01 Lugar. Base Palito Imbuia;Poltronas
2020-01-06;7534169;284232;SP;31.45999908;409.8999939;1;Aprovado;1P;B2W;0;441.359993;Painel para TV até 58 Polegadas Toronto Living Belaflex;Painel para TV
2020-01-04;7498583;282032;SC;23.23999977;155.4600067;1;Aprovado;1P;B2W;-15.55000019;163.1500063;Cabeceira Casal com 2 Mesas de Apoio Dormitórios Decibal;Cabeceiras
2020-01-14;7639272;487963;SP;86.23999786;468.5599976;1;Cancelado;1P;MM;0;554.7999954;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis Ipê;Guarda-Roupas
2020-01-06;7533808;2086897;RJ;199.9900055;929.9899902;1;Cancelado;3P;MM;0;1129.979996;Sofá 5 Lugares Net Prestige Assento Retrátil e Reclinável 2.50M (L);Sofás
2020-01-12;7615820;274736;SP;28.29999924;135.7700043;1;Aprovado;1P;Magazine Luiza;0;164.0699997;Escrivaninha com 4 Nichos Matrix Artely;Escrivaninhas
2020-01-03;7479603;248321;SP;39.90999985;127.8000031;2;Aprovado;1P;MM;-12.78;154.9300029;Mesa de Cabeceira 1 Gaveta 1 Porta de Correr Stilo Albatroz Móveis;Mesas de Cabeceira
2020-01-17;7685730;192249;RJ;50.16999817;199.8999939;1;Aprovado;1P;CNova;0;250.0699921;Aparador Bar com Adega Móveis Bechara;Bares
2020-01-21;7723717;2252506;RS;79.90000153;859.9000244;1;Aprovado;3P;MM;0;939.8000259;Mesa L Diretor Escritório 170x160 Marrom Preta com Tampo;Escrivaninhas
2020-01-17;7681724;1997228;RJ;0;121.8600006;1;Cancelado;3P;MM;0;121.8600006;Escova Rotativa Philco Beauty Shine Single PEC03R 1100W 220V;Escovas Rotativas e Modeladores de Cachos
2020-01-18;7697278;303938;PR;43.38999939;157.8999939;1;Aprovado;1P;MM;0;201.2899933;Mesa de Jantar em Madeira Nina Carraro;Mesas
2020-01-30;7837212;361099;SC;72.73000336;131.6100006;1;Aprovado;1P;MM;0;204.340004;Painel para TV de até 43 Polegadas Mister Viero;Painel para TV
2020-01-15;7653236;1928656;SP;89.98999786;549.9899902;1;Aprovado;3P;MM;0;639.9799881;Beliche Maria Clara Branca Framar;Camas
2020-01-29;7825697;557500;SP;47.20000076;459.7999878;2;Aprovado;1P;MM;0;506.9999886;Gabinete para Banheiro 2 Portas Belmiro Estilare Móveis;Gabinetes para Banheiro
2020-01-20;7715019;526241;RJ;212.6600037;613.4799805;1;Aprovado;1P;Magazine Luiza;0;826.1399841;Escritório Completo com Escrivaninha. Gaveteiro e Estante Espresso Móveis;Conjuntos de Escritório
2020-01-06;7522333;276951;SP;18.79999924;44.90000153;1;Aprovado;1P;B2W;0;63.70000076;Colcha Solteiro com Bainha 1 Peça 150cmx220cm Piquet Tecelagem Damata;Colchas
2020-01-07;7537376;118009;SP;78.68000031;609.9000244;1;Aprovado;1P;Magazine Luiza;0;688.5800247;Estante Home para TVs até 55 Polegadas com LED Aron Yescasa;Estantes para TV e Home Theater
2020-01-22;7743337;1733401;PR;49.09000015;399.980011;2;Aprovado;3P;MM;0;449.0700111;Cadeira Eiffel Office Base Giratória;Cadeiras de Escritório
2020-01-06;7534565;555115;SP;57.84999847;79.90000153;1;Aprovado;1P;CNova;0;137.75;Painel para TV até 42 Polegadas Ana Elise Doppio Móveis;Painel para TV
2020-01-20;7715900;545843;RJ;158.8899994;501.6199951;1;Cancelado;1P;B2W;-25.09000015;635.4199944;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Yescasa;Guarda-Roupas
2020-01-05;7520421;283653;RJ;61.06999969;219.8999939;1;Aprovado;1P;CNova;0;280.9699936;Escrivaninha com Estante 2 Gavetas 4 Nichos Alana JCM Móveis;Escrivaninhas
2020-01-20;7714309;426467;RJ;152.6900024;420.7999878;1;Aprovado;1P;CNova;0;573.4899902;Conjunto Cama Solteiro Jade com Baú 2 Gavetas e Cama Auxiliar Flex Color Espresso Móveis;Camas
2020-01-30;7837503;494851;SP;53.20000076;333.8399963;1;Aprovado;1P;Carrefour;0;387.0399971;Cooktop 1 Boca Indução Vitrocerâmica 1Q 127V Fischer;Cooktops
2020-01-03;7470677;274737;SP;29.55999947;105.9000015;1;Aprovado;1P;Magazine Luiza;0;135.460001;Mesa para Computador com 3 Prateleiras Pixel Artely;Escrivaninhas
2020-01-18;7696960;178603;RN;148.5899963;316.1199951;2;Aprovado;1P;B2W;0;464.7099915;Mini Cama Infantil com Proteção Lateral Bella Yescasa;Camas
2020-01-19;7706845;63907;RJ;44.52999878;329.8999939;1;Aprovado;1P;Mercado Livre;0;374.4299927;Janela de Correr Aço 4 Folhas com Grade Quadriculada MGM Minas Sul 100cmx150cm;Janelas
2020-01-17;7679036;517024;RJ;116.9000015;749.9000244;1;Aprovado;1P;Magazine Luiza;0;866.8000259;Conjunto Sala de Jantar Mesa Tampo de Vidro 4 Cadeiras Alice Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-12;7609634;429242;MA;184.9900055;469.8999939;1;Cancelado;1P;MM;0;654.8899994;Cama de Casal com 4 Portas Tókio Quarto Art in Móveis;Camas
2020-01-21;7735320;565006;MG;89.06999969;215.8999939;1;Aprovado;1P;Magazine Luiza;0;304.9699936;Rack com Painel Para TV até 55 Polegadas e 1 Porta Miami Beach Yescasa;Rack com Painel
2020-01-20;7720056;2126029;PR;36.08000183;79.90000153;1;Cancelado;3P;MM;0;115.9800034;Jogo De Lençol Cetim Casal Queen 4 Peças;Lençol
2020-01-02;7461730;2323263;SP;45;306.1400146;1;Aprovado;3P;MM;0;351.1400146;Bar Leblon Cor Cumarú;Bares
2020-01-12;7615370;279030;SP;43.49000168;174.6999969;1;Em Aprovação;1P;Magazine Luiza;-17.46999931;200.7199955;Cama Casal Mônaco Tcil Móveis;Camas
2020-01-21;7727571;358603;BA;143.2899933;189.2599945;1;Cancelado;1P;MM;0;332.5499878;Painel para TV 70 Polegadas Vivare Móveis  Germai;Painel para TV
2020-01-03;7484805;533308;ES;121.6999969;699.9000244;1;Aprovado;1P;CNova;0;821.6000214;Conjunto Sala de Jantar Mesa 4 Cadeiras Luísa Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-15;7653489;334590;SP;46.66999817;192.8999939;1;Aprovado;1P;MM;-19.29;220.2799921;Armário Multiuso 1 Porta  e 4 Prateleiras Jasmim Yescasa;Armários Multiuso
2020-01-18;7692060;525632;SP;39.93999863;181.8999939;1;Aprovado;1P;MM;-9.1;212.7399925;Balcão para Cozinha 2 Portas Be Mobiliário;Balcão de Cozinha
2020-01-10;7587505;243763;SC;51.22000122;259.8999939;1;Aprovado;1P;B2W;0;311.1199951;Guarda Roupa Solteiro 3 Portas 2 Gavetas Alice Evidência Móveis;Guarda-Roupas
2020-01-03;7486662;328351;SP;104.3300018;199.8999939;1;Aprovado;1P;Magazine Luiza;-29.97999954;274.2499962;Painel para TV até 47 Polegadas 2 Nichos Vega Móveis Bechara;Painel para TV
2020-01-13;7624880;517603;RJ;99.30000305;781.9000244;1;Aprovado;1P;B2W;0;881.2000275;Guarda Roupa Infantil 4 Portas 4 Gavetas Nova York Espresso;Guarda-Roupas
2020-01-14;7646457;1114956;ES;24.70999908;74.90000153;1;Aprovado;3P;MM;0;99.61000061;Cortina De Varão Voil Branca Xadrez Sala 4.00x2.30 Ilhós Cromado;Cortinas
2020-01-16;7664477;479851;ES;154.4700012;589.9000244;1;Cancelado;1P;CNova;0;744.3700256;Penteadeira Camarim com Espelho 7 Gavetas Diamante Espresso Móveis;Penteadeiras
2020-01-27;7792778;201456;SP;76.88999939;1286.609985;1;Aprovado;1P;MM;0;1363.499985;Guarda Roupa Solteiro com Espelho 2 Portas de Correr Thor Yescasa;Guarda-Roupas
2020-01-10;7592911;182357;SP;103.0800018;939.9000244;1;Cancelado;1P;MM;-31.00273891;1011.977287;Guarda Roupa Modulado 2 Portas de Correr Diamante Henn;Acessórios para Móveis
2020-01-11;7597336;522303;SP;129.8600006;817.3599854;1;Aprovado;1P;Magazine Luiza;0;947.219986;Guarda Roupa Casal 8 Espelhos 8 Portas 2 Gavetas Nova York Yescasa;Guarda-Roupas
2020-01-15;7652859;555543;SP;102.6399994;2999.899902;1;Aprovado;1P;MM;-269.9800017;2832.5599;Refrigerador Vertical Cervejeira 127V Frost Free Gelopar;Cervejeiras
2020-01-11;7605438;252263;SP;101.2200012;676.9000244;1;Aprovado;1P;Magazine Luiza;-67.69000244;710.4300232;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
2020-01-28;7811813;269166;MG;136.6300049;639.9000244;1;Aprovado;1P;B2W;0;776.5300293;Penteadeira Camarim com Espelho 7 Gavetas França Politorno;Penteadeiras
2020-01-22;7737735;512297;SP;38.06999969;146.8800049;1;Aprovado;1P;B2W;0;184.9500046;Cabeceira Casal 2 Criados Mudos Garnet Decibal Móveis;Cabeceiras
2020-01-31;7843214;1204002;SP;26.88999939;189.0500031;1;Aprovado;3P;MM;0;215.9400024;Tapete Saturs Chevron Cinza 140 x 200cm Tapete para Sala e Quarto;Tapetes
2020-01-04;7500330;2193676;SP;99.90000153;1899.900024;1;Cancelado;3P;MM;0;1999.800026;Sofá Retrátil e Reclinável 2.52M com Molas Ensacadas Cama Inbox Soft Tecido Suede Café;Sofás
2020-01-19;7707503;539910;SP;211.7299957;1479.900024;1;Cancelado;1P;MM;0;1691.63002;Guarda Roupa Casal 2 Portas 8 Gavetas Vetro Espresso Móveis;Guarda-Roupas
2020-01-05;7515741;2326745;MG;233.0099945;14827;1;Cancelado;3P;MM;0;15060.00999;Ar-Condicionado Split Piso Teto Inverter LG 52.000 BTUs Quente/Frio 220V Monofásico;Ar Condicionado
2020-01-15;7656859;1690207;ES;89.90000153;1299;1;Cancelado;3P;MM;0;1388.900002;Ar Condicionado Split Hi Wall Agratto Fit 12.000 Btus Frio 220V;Ar Condicionado
2020-01-16;7663701;464713;SP;75.26000214;259.8999939;1;Aprovado;1P;MM;0;335.159996;Guarda Roupa Solteiro 4 Portas 2 Gavetas Treviso 104 Móveis Doripel;Guarda-Roupas
2020-01-10;7585552;284886;SP;55.88999939;343.8999939;1;Aprovado;1P;MM;0;399.7899933;Cômoda de Bebê 1 Porta 4 Gavetas Lisi Móveis Peroba;Cômodas
2020-01-05;7517017;526410;SP;39.97000122;142.8999939;1;Aprovado;1P;Mercado Livre;0;182.8699951;Escrivaninha 1 Porta Vitória Demóbile;Escrivaninhas
2020-01-11;7601055;281980;SP;29.59000015;219.8999939;1;Aprovado;1P;B2W;-21.98999977;227.4999943;Paneleiro Torre Quente 4 Portas 1 Gaveta Compacta Decibal Móveis;Paneleiros
2020-01-31;7842824;445742;SP;0;123.9000015;1;Aprovado;1P;MM;0;123.9000015;Cômoda de Bebê 4 Gavetas Maxi Espresso Móveis;Cômodas
2020-01-13;7629052;195392;PB;72.80000305;181.0099945;1;Aprovado;1P;MM;0;253.8099976;Penteadeira Suspensa Pe2004 Tecno Mobili;Penteadeiras
2020-01-08;7563520;555115;MG;56.06999969;89.90000153;1;Aprovado;1P;CNova;0;145.9700012;Painel para TV até 42 Polegadas Ana Elise Doppio Móveis;Painel para TV
2020-01-15;7653329;281364;PR;106.9400024;589.9000244;1;Aprovado;1P;MM;-117.9800017;578.8600252;Guarda Roupa Casal 6 Portas com Gaveteiro Porto Carraro;Guarda-Roupas
2020-01-12;7610203;512707;SP;0;685.2700195;1;Cancelado;1P;MM;0;685.2700195;Guarda Roupa Casal 6 Portas 2 Gavetas Itá Espresso Móveis;Guarda-Roupas
2020-01-07;7541453;178963;SP;130.5899963;839.9000244;1;Aprovado;1P;CNova;0;970.4900208;Guarda Roupa Casal com Espelho 3 Portas de Correr Flórida Espresso Móveis;Guarda-Roupas
2020-01-31;7847262;2415191;SP;0;466.2000122;1;Aprovado;3P;MM;0;466.2000122;Baú Casal 46x138x188 Bege Tutibox;Bases Box
2020-01-30;7832682;496292;RS;95.86000061;699.9000244;1;Aprovado;1P;B2W;-35;760.760025;Conjunto para Banheiro Gabinete com Cuba e Espelheira Pietra Móveis Bosi;Conjuntos de Banheiro
2020-01-05;7513579;250346;MG;163.8500061;422.1099854;1;Aprovado;1P;B2W;0;585.9600067;Cômoda 7 Gavetas 2 Portas com Rodízios London Yescasa;Cômodas
2020-01-04;7492244;278851;SP;44.84999847;141.1100006;1;Aprovado;1P;Magazine Luiza;-21.17000008;164.789999;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
2020-01-21;7728282;497776;AL;81.56999969;147.75;1;Aprovado;1P;Magazine Luiza;0;229.3199997;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
2020-01-02;7466251;512321;SP;47.38000107;164.3399963;1;Aprovado;1P;MM;0;211.7199974;Aparador Nicho Decibal Móveis;Aparadores
2020-01-15;7651555;1884609;SP;34.24000168;179;1;Aprovado;3P;MM;0;213.2400017;Pendente Luminária de bancada com cristais Amêndola Rústica;Lustres e Pendentes
2020-01-23;7752231;278851;SC;53.38000107;160.1199951;1;Cancelado;1P;MM;0;213.4999962;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
2020-01-05;7517043;279030;MG;44.61999893;172.8999939;1;Aprovado;1P;Magazine Luiza;0;217.519989;Cama Casal Mônaco Tcil Móveis;Camas
2020-01-30;7835035;2028068;RJ;71.11000061;367;1;Aprovado;3P;MM;0;438.1100006;Balcão Pia 2 Gavetas 3 Portas 120cm Connect Henn;Balcão de Cozinha
2020-01-04;7494870;362779;AL;283.8200073;444.5;1;Aprovado;1P;Magazine Luiza;-66.68000031;661.640007;Conjunto 2 Poltronas Duda Espresso Móveis;Poltronas
2020-01-09;7574232;1183797;SP;12.61999989;50.90000153;1;Cancelado;3P;MM;0;63.52000141;Papel de Parede Flores e Ramos Autoadesivo 305x59cm - mod.22;Papel de Parede
2020-01-12;7621560;513863;SC;66.77999878;199.8999939;1;Cancelado;1P;MM;0;266.6799927;Mesa Gamer 1 Gaveta DRX 9000 Espresso Móveis;Escrivaninhas
2020-01-20;7709215;196680;MG;139.6000061;769.9000244;1;Cancelado;1P;CNova;0;909.5000305;Guarda Roupa Casal com Espelho 3 Portas de Correr Anjos Carioca Móveis;Guarda-Roupas
2020-01-03;7487919;281611;SP;0;1239.900024;1;Cancelado;1P;MM;0;1239.900024;Guarda Roupa Casal 3 Portas de Correr Lisboa Bianchi Móveis;Guarda-Roupas
2020-01-08;7559947;274737;SP;29.54000092;101.9000015;1;Em Aprovação;1P;Magazine Luiza;-10.18999958;121.2500029;Mesa para Computador com 3 Prateleiras Pixel Artely;Escrivaninhas
2020-01-08;7561022;149512;SP;50.04999924;209.8999939;1;Aprovado;1P;MM;0;259.9499931;Balcão 2 Portas Montauri Politorno;Balcão de Cozinha
2020-01-11;7603824;281675;SP;39.34999847;285.8999939;1;Aprovado;1P;MM;0;325.2499924;Gabinete para Banheiro com Cuba e Espelheira Baden Móveis Bechara;Conjuntos de Banheiro
2020-01-07;7549819;212937;RJ;42.27999878;179.4299927;1;Aprovado;1P;Carrefour;0;221.7099915;Armário Multiuso 2 Portas com Rodízios Arezzo J&A Móveis;Armários Multiuso
2020-01-21;7730332;555495;RS;51.25999832;579.7999878;1;Aprovado;1P;MM;-29;602.0599861;Bancada Mesa para Cozinha com Painel Suprema Espresso Móveis;Mesas
2020-01-22;7747066;250264;MG;104.8700027;200.8699951;1;Cancelado;1P;MM;-20.09;285.6499979;Guarda Roupa Solteiro 3 Portas 1 Gaveta Prince Demóbile;Guarda-Roupas
2020-01-20;7719640;515183;SP;57.59999847;409.8999939;1;Aprovado;1P;MM;0;467.4999924;Cômoda 5 Gavetas Senior New Leifer Móveis;Cômodas
2020-01-03;7471530;2369427;PA;26.19000053;95.90000153;1;Aprovado;3P;MM;0;122.0900021;Espelho Redondo Com Alça Suspenso Decorativo Marrom 45cm;Espelhos
2020-01-03;7480389;540826;SP;48.33000183;419.8999939;1;Aprovado;1P;MM;0;468.2299957;Penteadeira Suspensa Solaris Belaflex;Penteadeiras
2020-01-18;7688322;1527469;SP;20.73999977;179.8999939;1;Cancelado;3P;MM;0;200.6399937;Kit Cobre Leito Dionísio Casal King 06 Peças Branco;Colchas
2020-01-26;7782911;1220326;SP;18.47999954;89.98999786;1;Cancelado;3P;MM;0;108.4699974;Cortina Voil Priori Sala Quarto 6.00x2.60 Ilhós Cromado - Branco;Cortinas
2020-01-18;7687906;1976798;SP;52.5;953.0999756;1;Cancelado;3P;MM;0;1005.599976;Painel para TV com LED e Espelho São Luís 2.2 Off White Nogueira;Painel para TV
2020-01-22;7740245;514982;SC;32.59000015;101.9000015;1;Cancelado;1P;Mercado Livre;0;134.4900017;Mini Cama Auxiliar Montessoriano Completa Móveis;Camas
2020-01-05;7512762;466464;SP;70.23000336;389.8999939;1;Aprovado;1P;Magazine Luiza;-49.05769109;411.0723062;Estante Home York com LED e Prateleiras de Vidro Tradicional Moderno Móveis Bechara;Estantes para TV e Home Theater
2020-01-27;7802744;277467;SP;72.09999847;189.8999939;1;Aprovado;1P;B2W;0;261.9999924;Rack para TV até 55 Polegadas 1 Porta Safira Móveis Bechara;Racks
2020-01-23;7758195;379994;SP;61.81000137;735.9000244;1;Aprovado;1P;MM;0;797.7100258;Cômoda 6 Gavetas Madeira Maciça de Pinus Square Inter Link;Cômodas
2020-01-16;7673249;2393140;CE;73.52999878;270.8900146;1;Cancelado;3P;MM;0;344.4200134;Climatizador Cadence Climatize Double Tank. Branco. CLI304-220. 4.7L Com 2 Reservatório de Água;Climatizador de Ar
2020-01-03;7477216;547461;SP;66.02999878;269.8999939;1;Aprovado;1P;MM;-26.99;308.9399927;Painel para TV até 50 Polegadas Madri Espresso Móveis;Painel para TV
2020-01-03;7488185;343800;MG;54.11999893;949.9000244;1;Aprovado;1P;B2W;-94.98999786;909.0300255;Conjunto Sala de Jantar Tokio Mesa 4 Cadeiras Art Panta;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-03;7485730;242982;GO;179.5099945;612.8099976;1;Aprovado;1P;CNova;0;792.3199921;Conjunto de Mesa com 6 Cadeiras Camila Clássica Ciplafe;Conjuntos de Mesas e Cadeiras de Jantar
2020-01-30;7839275;289471;RJ;119.3499985;503.6499939;1;Aprovado;1P;MM;0;623.0000229;Penteadeira Camarim Compacta com Espelho 3 Gavetas PE2010 Tecno Mobili;Penteadeiras
2020-01-10;7587032;220465;MG;54.88000107;269.8999939;1;Cancelado;1P;MM;0;324.779995;Cama Solteiro Cabeceira com Detalhes Premium Tcil Móveis;Camas
2020-01-22;7748516;2086206;MG;279.7999878;2099.899902;1;Cancelado;3P;MM;0;2379.69989;Sofá Cairo 3.52M Retrátil e Reclinável com Molas No Assento e 6 Almofadas Tecido Suede;Sofás
2020-01-02;7464172;283872;SC;142.2100067;567.4199829;1;Em Aprovação;1P;Magazine Luiza;-85.11089314;624.5190889;Guarda Roupa Casal com Espelho 3 Portas 3 Gavetas Flex Color Smart Espresso Móveis;Guarda-Roupas
2020-01-04;7491142;278852;PR;53.29999924;139.8999939;1;Cancelado;1P;CNova;0;193.1999931;Rack para TV até 42 Polegadas 1 Porta Retrô Jade Móveis Bechara;Racks
2020-01-12;7616786;244173;SP;67.51000214;155.8999939;1;Aprovado;1P;MM;0;223.409996;Balcão de Cozinha sem Pia e Tampo 2 Portas 3 Gavetas Carolina Evidência Móveis;Balcão de Cozinha
2020-01-09;7573830;474146;ES;34.09000015;184.8999939;1;Aprovado;1P;B2W;-18.48999977;200.4999943;Balcão  para Cooktop e Forno Smart Espresso Móveis;Balcão de Cozinha
2020-01-06;7528928;146882;RJ;207.1900024;437.0499878;1;Aprovado;1P;MM;0;644.2399902;Painel para TVs até 60 Polegadas com LED 2 Prateleiras de Vidro Veneza Yescasa;Painel para TV
2020-01-07;7544947;465501;PR;86.43000031;249.8999939;1;Aprovado;1P;Magazine Luiza;-24.98999977;311.3399944;Balcão para Cooktop 3 Portas 1 Gaveta Palace Kaiki Móveis;Balcão de Cozinha
2020-01-13;7627643;2156596;SC;219.8999939;2849.899902;1;Aprovado;3P;MM;-100;3069.799896;Sofa de Canto Retrátil e Reclinável com Molas Cama Inbox Platinum 3.40x2.36 Tecido Suede Azul;Sofás
2020-01-02;7459519;337593;MG;140.3699951;399.8999939;1;Cancelado;1P;CNova;0;540.269989;Guarda Roupa Solteiro com Espelho 4 Portas 3 Gavetas BHappy Espresso Móveis;Guarda-Roupas
2020-01-29;7827350;511349;SP;31.81999969;116.9000015;1;Aprovado;1P;MM;0;148.7200012;Painel para TV até 50 Polegadas Kenzo Móveis Bechara;Painel para TV
2020-01-12;7619852;178603;SP;45.04999924;158.0599976;1;Aprovado;1P;Mercado Livre;0;203.1099968;Mini Cama Infantil com Proteção Lateral Bella Yescasa;Camas
2020-01-15;7653848;1770304;SP;55.15999985;216.1600037;1;Cancelado;3P;MM;0;271.3200035;Balcão para Pia 150cm Gabriela - Ajl Móveis - Branco/Preto;Balcão de Cozinha
2020-01-03;7480614;200774;PR;36.99000168;239.8999939;1;Aprovado;1P;B2W;-23.98999977;252.8999958;Painel para TV até 55 Polegadas com Bancada Malbec Belaflex;Painel para TV
2020-01-27;7801566;184539;RS;74.84999847;399.8999939;1;Aprovado;1P;B2W;-20;454.7499924;Mesa para Escritório Diretor 190cm Office Kappesberg;Escrivaninhas
2020-01-15;7660401;1500364;GO;99;369.8999939;1;Cancelado;3P;MM;0;468.8999939;Cadeira Presidente Gamer PEL-3002 em Couro Pu Preta/Vermelha - Pelegrin;Cadeiras de Escritório
2020-01-22;7738716;487962;BA;417.3200073;451.5;1;Em Aprovação;1P;Magazine Luiza;0;868.8200073;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
2020-01-12;7613118;1187262;SC;24;118;2;Aprovado;3P;MM;0;142;Papel De Parede Dekor 5552 Lavável Vinílico 53cm x 9.5m;Papel de Parede
2020-01-17;7686672;565006;PI;175.0800018;199.8999939;1;Aprovado;1P;Mercado Livre;0;374.9799957;Rack com Painel Para TV até 55 Polegadas e 1 Porta Miami Beach Yescasa;Rack com Painel
2020-01-01;7455398;1962672;BA;109.3600006;550.9899902;1;Aprovado;3P;MM;0;660.3499908;Kit Giratório Inox Lobo 5 Espetos Gsa 5/59 Plus 40;Espetos
2020-01-30;7833630;565008;SP;48.43000031;209.3800049;1;Aprovado;1P;Magazine Luiza;0;257.8100052;Rack com Painel Para TV até 55 Polegadas e 1 Porta Yescasa;Rack com Painel
